Column1,AREA,OCC_CODE,AREA_NAME,TOT_EMP,OCC_TITLE,NORM_EMP
35083,19740,25-1125,"Denver-Aurora-Lakewood, CO",130.0,"History Teachers, Postsecondary",13.0
35084,19740,25-1126,"Denver-Aurora-Lakewood, CO",210.0,"Philosophy and Religion Teachers, Postsecondary",21.0
35085,19740,25-1193,"Denver-Aurora-Lakewood, CO",80.0,"Recreation and Fitness Studies Teachers, Postsecondary",8.0
35086,19740,25-1194,"Denver-Aurora-Lakewood, CO",960.0,"Vocational Education Teachers, Postsecondary",96.0
35087,19740,25-1199,"Denver-Aurora-Lakewood, CO",120.0,"Postsecondary Teachers, All Other",12.0
35088,19740,25-2011,"Denver-Aurora-Lakewood, CO",4620.0,"Preschool Teachers, Except Special Education",462.0
35089,19740,25-2012,"Denver-Aurora-Lakewood, CO",1830.0,"Kindergarten Teachers, Except Special Education",183.0
35090,19740,25-2021,"Denver-Aurora-Lakewood, CO",12610.0,"Elementary School Teachers, Except Special Education",1261.0
35091,19740,25-2022,"Denver-Aurora-Lakewood, CO",6020.0,"Middle School Teachers, Except Special and Career/Technical Education",602.0
35092,19740,25-2023,"Denver-Aurora-Lakewood, CO",100.0,"Career/Technical Education Teachers, Middle School",10.0
35093,19740,25-2031,"Denver-Aurora-Lakewood, CO",8300.0,"Secondary School Teachers, Except Special and Career/Technical Education",830.0
35094,19740,25-2032,"Denver-Aurora-Lakewood, CO",330.0,"Career/Technical Education Teachers, Secondary School",33.0
35095,19740,25-2051,"Denver-Aurora-Lakewood, CO",520.0,"Special Education Teachers, Preschool",52.0
35096,19740,25-2052,"Denver-Aurora-Lakewood, CO",1570.0,"Special Education Teachers, Kindergarten and Elementary School",157.0
35097,19740,25-2053,"Denver-Aurora-Lakewood, CO",830.0,"Special Education Teachers, Middle School",83.0
35098,19740,25-2054,"Denver-Aurora-Lakewood, CO",1190.0,"Special Education Teachers, Secondary School",119.0
35099,19740,25-2059,"Denver-Aurora-Lakewood, CO",50.0,"Special Education Teachers, All Other",5.0
35100,19740,25-3011,"Denver-Aurora-Lakewood, CO",470.0,Adult Basic and Secondary Education and Literacy Teachers and Instructors,47.0
35101,19740,25-3021,"Denver-Aurora-Lakewood, CO",1950.0,Self-Enrichment Education Teachers,195.0
35102,19740,25-3097,"Denver-Aurora-Lakewood, CO",2200.0,"Teachers and Instructors, All Other, Except Substitute Teachers",220.0
35103,19740,25-4011,"Denver-Aurora-Lakewood, CO",40.0,Archivists,4.0
35104,19740,25-4012,"Denver-Aurora-Lakewood, CO",150.0,Curators,15.0
35105,19740,25-4013,"Denver-Aurora-Lakewood, CO",200.0,Museum Technicians and Conservators,20.0
35106,19740,25-4021,"Denver-Aurora-Lakewood, CO",1070.0,Librarians,107.0
35107,19740,25-4031,"Denver-Aurora-Lakewood, CO",830.0,Library Technicians,83.0
35108,19740,25-9031,"Denver-Aurora-Lakewood, CO",2050.0,Instructional Coordinators,205.0
35109,19740,25-9041,"Denver-Aurora-Lakewood, CO",9600.0,Teacher Assistants,960.0
35110,19740,25-9099,"Denver-Aurora-Lakewood, CO",1200.0,"Education, Training, and Library Workers, All Other",120.0
35112,19740,27-1011,"Denver-Aurora-Lakewood, CO",380.0,Art Directors,38.0
35113,19740,27-1014,"Denver-Aurora-Lakewood, CO",160.0,Multimedia Artists and Animators,16.0
35114,19740,27-1019,"Denver-Aurora-Lakewood, CO",130.0,"Artists and Related Workers, All Other",13.0
35115,19740,27-1021,"Denver-Aurora-Lakewood, CO",410.0,Commercial and Industrial Designers,41.0
35116,19740,27-1022,"Denver-Aurora-Lakewood, CO",70.0,Fashion Designers,7.0
35117,19740,27-1023,"Denver-Aurora-Lakewood, CO",570.0,Floral Designers,57.0
35118,19740,27-1024,"Denver-Aurora-Lakewood, CO",2920.0,Graphic Designers,292.0
35119,19740,27-1025,"Denver-Aurora-Lakewood, CO",1100.0,Interior Designers,110.0
35120,19740,27-1026,"Denver-Aurora-Lakewood, CO",880.0,Merchandise Displayers and Window Trimmers,88.0
35121,19740,27-1027,"Denver-Aurora-Lakewood, CO",40.0,Set and Exhibit Designers,4.0
35122,19740,27-1029,"Denver-Aurora-Lakewood, CO",140.0,"Designers, All Other",14.0
35123,19740,27-2011,"Denver-Aurora-Lakewood, CO",220.0,Actors,22.0
35124,19740,27-2012,"Denver-Aurora-Lakewood, CO",1170.0,Producers and Directors,117.0
35125,19740,27-2021,"Denver-Aurora-Lakewood, CO",300.0,Athletes and Sports Competitors,30.0
35126,19740,27-2022,"Denver-Aurora-Lakewood, CO",3790.0,Coaches and Scouts,379.0
35127,19740,27-2023,"Denver-Aurora-Lakewood, CO",590.0,"Umpires, Referees, and Other Sports Officials",59.0
35128,19740,27-2031,"Denver-Aurora-Lakewood, CO",300.0,Dancers,30.0
35129,19740,27-2041,"Denver-Aurora-Lakewood, CO",40.0,Music Directors and Composers,4.0
35130,19740,27-2042,"Denver-Aurora-Lakewood, CO",290.0,Musicians and Singers,29.0
35131,19740,27-2099,"Denver-Aurora-Lakewood, CO",230.0,"Entertainers and Performers, Sports and Related Workers, All Other",23.0
35132,19740,27-3011,"Denver-Aurora-Lakewood, CO",220.0,Radio and Television Announcers,22.0
35133,19740,27-3012,"Denver-Aurora-Lakewood, CO",70.0,Public Address System and Other Announcers,7.0
35134,19740,27-3021,"Denver-Aurora-Lakewood, CO",60.0,Broadcast News Analysts,6.0
35135,19740,27-3022,"Denver-Aurora-Lakewood, CO",390.0,Reporters and Correspondents,39.0
35136,19740,27-3031,"Denver-Aurora-Lakewood, CO",2980.0,Public Relations Specialists,298.0
35137,19740,27-3041,"Denver-Aurora-Lakewood, CO",1010.0,Editors,101.0
35138,19740,27-3042,"Denver-Aurora-Lakewood, CO",700.0,Technical Writers,70.0
35139,19740,27-3043,"Denver-Aurora-Lakewood, CO",390.0,Writers and Authors,39.0
35140,19740,27-3091,"Denver-Aurora-Lakewood, CO",810.0,Interpreters and Translators,81.0
35141,19740,27-3099,"Denver-Aurora-Lakewood, CO",190.0,"Media and Communication Workers, All Other",19.0
35142,19740,27-4011,"Denver-Aurora-Lakewood, CO",480.0,Audio and Video Equipment Technicians,48.0
35143,19740,27-4012,"Denver-Aurora-Lakewood, CO",390.0,Broadcast Technicians,39.0
35145,19740,27-4021,"Denver-Aurora-Lakewood, CO",400.0,Photographers,40.0
35146,19740,27-4031,"Denver-Aurora-Lakewood, CO",290.0,"Camera Operators, Television, Video, and Motion Picture",29.0
35147,19740,27-4032,"Denver-Aurora-Lakewood, CO",270.0,Film and Video Editors,27.0
35148,19740,27-4099,"Denver-Aurora-Lakewood, CO",390.0,"Media and Communication Equipment Workers, All Other",39.0
35150,19740,29-1011,"Denver-Aurora-Lakewood, CO",500.0,Chiropractors,50.0
35151,19740,29-1021,"Denver-Aurora-Lakewood, CO",1100.0,"Dentists, General",110.0
35152,19740,29-1031,"Denver-Aurora-Lakewood, CO",510.0,Dietitians and Nutritionists,51.0
35153,19740,29-1041,"Denver-Aurora-Lakewood, CO",500.0,Optometrists,50.0
35154,19740,29-1051,"Denver-Aurora-Lakewood, CO",3280.0,Pharmacists,328.0
35155,19740,29-1061,"Denver-Aurora-Lakewood, CO",340.0,Anesthesiologists,34.0
35156,19740,29-1062,"Denver-Aurora-Lakewood, CO",1600.0,Family and General Practitioners,160.0
35157,19740,29-1063,"Denver-Aurora-Lakewood, CO",270.0,"Internists, General",27.0
35158,19740,29-1064,"Denver-Aurora-Lakewood, CO",380.0,Obstetricians and Gynecologists,38.0
35159,19740,29-1065,"Denver-Aurora-Lakewood, CO",260.0,"Pediatricians, General",26.0
35160,19740,29-1066,"Denver-Aurora-Lakewood, CO",260.0,Psychiatrists,26.0
35161,19740,29-1067,"Denver-Aurora-Lakewood, CO",430.0,Surgeons,43.0
35162,19740,29-1069,"Denver-Aurora-Lakewood, CO",1520.0,"Physicians and Surgeons, All Other",152.0
35163,19740,29-1071,"Denver-Aurora-Lakewood, CO",1690.0,Physician Assistants,169.0
35164,19740,29-1122,"Denver-Aurora-Lakewood, CO",1510.0,Occupational Therapists,151.0
35165,19740,29-1123,"Denver-Aurora-Lakewood, CO",2720.0,Physical Therapists,272.0
35166,19740,29-1124,"Denver-Aurora-Lakewood, CO",110.0,Radiation Therapists,11.0
35167,19740,29-1125,"Denver-Aurora-Lakewood, CO",60.0,Recreational Therapists,6.0
35168,19740,29-1126,"Denver-Aurora-Lakewood, CO",990.0,Respiratory Therapists,99.0
35169,19740,29-1127,"Denver-Aurora-Lakewood, CO",1910.0,Speech-Language Pathologists,191.0
35170,19740,29-1128,"Denver-Aurora-Lakewood, CO",80.0,Exercise Physiologists,8.0
35171,19740,29-1129,"Denver-Aurora-Lakewood, CO",60.0,"Therapists, All Other",6.0
35172,19740,29-1131,"Denver-Aurora-Lakewood, CO",1050.0,Veterinarians,105.0
35173,19740,29-1141,"Denver-Aurora-Lakewood, CO",27130.0,Registered Nurses,2713.0
35174,19740,29-1151,"Denver-Aurora-Lakewood, CO",260.0,Nurse Anesthetists,26.0
35175,19740,29-1161,"Denver-Aurora-Lakewood, CO",60.0,Nurse Midwives,6.0
35176,19740,29-1171,"Denver-Aurora-Lakewood, CO",1570.0,Nurse Practitioners,157.0
35177,19740,29-1181,"Denver-Aurora-Lakewood, CO",160.0,Audiologists,16.0
35178,19740,29-1199,"Denver-Aurora-Lakewood, CO",350.0,"Health Diagnosing and Treating Practitioners, All Other",35.0
35180,19740,29-2021,"Denver-Aurora-Lakewood, CO",3090.0,Dental Hygienists,309.0
35181,19740,29-2031,"Denver-Aurora-Lakewood, CO",310.0,Cardiovascular Technologists and Technicians,31.0
35182,19740,29-2032,"Denver-Aurora-Lakewood, CO",570.0,Diagnostic Medical Sonographers,57.0
35183,19740,29-2033,"Denver-Aurora-Lakewood, CO",160.0,Nuclear Medicine Technologists,16.0
35184,19740,29-2034,"Denver-Aurora-Lakewood, CO",1820.0,Radiologic Technologists,182.0
35185,19740,29-2035,"Denver-Aurora-Lakewood, CO",250.0,Magnetic Resonance Imaging Technologists,25.0
35186,19740,29-2041,"Denver-Aurora-Lakewood, CO",1980.0,Emergency Medical Technicians and Paramedics,198.0
35187,19740,29-2051,"Denver-Aurora-Lakewood, CO",80.0,Dietetic Technicians,8.0
35188,19740,29-2052,"Denver-Aurora-Lakewood, CO",3050.0,Pharmacy Technicians,305.0
35189,19740,29-2053,"Denver-Aurora-Lakewood, CO",390.0,Psychiatric Technicians,39.0
35190,19740,29-2054,"Denver-Aurora-Lakewood, CO",70.0,Respiratory Therapy Technicians,7.0
35191,19740,29-2055,"Denver-Aurora-Lakewood, CO",900.0,Surgical Technologists,90.0
35192,19740,29-2056,"Denver-Aurora-Lakewood, CO",1950.0,Veterinary Technologists and Technicians,195.0
35193,19740,29-2057,"Denver-Aurora-Lakewood, CO",350.0,Ophthalmic Medical Technicians,35.0
35194,19740,29-2061,"Denver-Aurora-Lakewood, CO",2560.0,Licensed Practical and Licensed Vocational Nurses,256.0
35195,19740,29-2071,"Denver-Aurora-Lakewood, CO",1740.0,Medical Records and Health Information Technicians,174.0
35196,19740,29-2081,"Denver-Aurora-Lakewood, CO",540.0,"Opticians, Dispensing",54.0
35197,19740,29-2091,"Denver-Aurora-Lakewood, CO",60.0,Orthotists and Prosthetists,6.0
35198,19740,29-2099,"Denver-Aurora-Lakewood, CO",1550.0,"Health Technologists and Technicians, All Other",155.0
35199,19740,29-9011,"Denver-Aurora-Lakewood, CO",1020.0,Occupational Health and Safety Specialists,102.0
35200,19740,29-9012,"Denver-Aurora-Lakewood, CO",130.0,Occupational Health and Safety Technicians,13.0
35201,19740,29-9091,"Denver-Aurora-Lakewood, CO",230.0,Athletic Trainers,23.0
35203,19740,31-1011,"Denver-Aurora-Lakewood, CO",4940.0,Home Health Aides,494.0
35204,19740,31-1013,"Denver-Aurora-Lakewood, CO",150.0,Psychiatric Aides,15.0
35205,19740,31-1014,"Denver-Aurora-Lakewood, CO",10490.0,Nursing Assistants,1049.0
35206,19740,31-1015,"Denver-Aurora-Lakewood, CO",240.0,Orderlies,24.0
35207,19740,31-2011,"Denver-Aurora-Lakewood, CO",240.0,Occupational Therapy Assistants,24.0
35208,19740,31-2021,"Denver-Aurora-Lakewood, CO",620.0,Physical Therapist Assistants,62.0
35209,19740,31-2022,"Denver-Aurora-Lakewood, CO",140.0,Physical Therapist Aides,14.0
35210,19740,31-9011,"Denver-Aurora-Lakewood, CO",3500.0,Massage Therapists,350.0
35211,19740,31-9091,"Denver-Aurora-Lakewood, CO",3700.0,Dental Assistants,370.0
35212,19740,31-9092,"Denver-Aurora-Lakewood, CO",4880.0,Medical Assistants,488.0
35213,19740,31-9093,"Denver-Aurora-Lakewood, CO",670.0,Medical Equipment Preparers,67.0
35214,19740,31-9094,"Denver-Aurora-Lakewood, CO",390.0,Medical Transcriptionists,39.0
35215,19740,31-9095,"Denver-Aurora-Lakewood, CO",90.0,Pharmacy Aides,9.0
35216,19740,31-9096,"Denver-Aurora-Lakewood, CO",140.0,Veterinary Assistants and Laboratory Animal Caretakers,14.0
35217,19740,31-9097,"Denver-Aurora-Lakewood, CO",830.0,Phlebotomists,83.0
35218,19740,31-9099,"Denver-Aurora-Lakewood, CO",1170.0,"Healthcare Support Workers, All Other",117.0
35220,19740,33-1011,"Denver-Aurora-Lakewood, CO",170.0,First-Line Supervisors of Correctional Officers,17.0
35221,19740,33-1012,"Denver-Aurora-Lakewood, CO",850.0,First-Line Supervisors of Police and Detectives,85.0
35222,19740,33-1021,"Denver-Aurora-Lakewood, CO",620.0,First-Line Supervisors of Fire Fighting and Prevention Workers,62.0
35223,19740,33-1099,"Denver-Aurora-Lakewood, CO",630.0,"First-Line Supervisors of Protective Service Workers, All Other",63.0
35224,19740,33-2011,"Denver-Aurora-Lakewood, CO",2080.0,Firefighters,208.0
35225,19740,33-2021,"Denver-Aurora-Lakewood, CO",80.0,Fire Inspectors and Investigators,8.0
35226,19740,33-3011,"Denver-Aurora-Lakewood, CO",420.0,Bailiffs,42.0
35227,19740,33-3012,"Denver-Aurora-Lakewood, CO",1790.0,Correctional Officers and Jailers,179.0
35228,19740,33-3021,"Denver-Aurora-Lakewood, CO",1180.0,Detectives and Criminal Investigators,118.0
35229,19740,33-3041,"Denver-Aurora-Lakewood, CO",60.0,Parking Enforcement Workers,6.0
35230,19740,33-3051,"Denver-Aurora-Lakewood, CO",4350.0,Police and Sheriff's Patrol Officers,435.0
35231,19740,33-9011,"Denver-Aurora-Lakewood, CO",70.0,Animal Control Workers,7.0
35232,19740,33-9021,"Denver-Aurora-Lakewood, CO",150.0,Private Detectives and Investigators,15.0
35233,19740,33-9031,"Denver-Aurora-Lakewood, CO",100.0,Gaming Surveillance Officers and Gaming Investigators,10.0
35234,19740,33-9032,"Denver-Aurora-Lakewood, CO",10690.0,Security Guards,1069.0
35235,19740,33-9091,"Denver-Aurora-Lakewood, CO",1100.0,Crossing Guards,110.0
35236,19740,33-9092,"Denver-Aurora-Lakewood, CO",2480.0,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",248.0
35237,19740,33-9093,"Denver-Aurora-Lakewood, CO",860.0,Transportation Security Screeners,86.0
35238,19740,33-9099,"Denver-Aurora-Lakewood, CO",1840.0,"Protective Service Workers, All Other",184.0
35240,19740,35-1011,"Denver-Aurora-Lakewood, CO",1360.0,Chefs and Head Cooks,136.0
35241,19740,35-1012,"Denver-Aurora-Lakewood, CO",8340.0,First-Line Supervisors of Food Preparation and Serving Workers,834.0
35242,19740,35-2011,"Denver-Aurora-Lakewood, CO",4540.0,"Cooks, Fast Food",454.0
35243,19740,35-2012,"Denver-Aurora-Lakewood, CO",4030.0,"Cooks, Institution and Cafeteria",403.0
35244,19740,35-2014,"Denver-Aurora-Lakewood, CO",17990.0,"Cooks, Restaurant",1799.0
35245,19740,35-2015,"Denver-Aurora-Lakewood, CO",360.0,"Cooks, Short Order",36.0
35246,19740,35-2021,"Denver-Aurora-Lakewood, CO",6130.0,Food Preparation Workers,613.0
35247,19740,35-3011,"Denver-Aurora-Lakewood, CO",6470.0,Bartenders,647.0
35248,19740,35-3021,"Denver-Aurora-Lakewood, CO",32880.0,"Combined Food Preparation and Serving Workers, Including Fast Food",3288.0
35249,19740,35-3022,"Denver-Aurora-Lakewood, CO",2770.0,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",277.0
35250,19740,35-3031,"Denver-Aurora-Lakewood, CO",26420.0,Waiters and Waitresses,2642.0
35251,19740,35-3041,"Denver-Aurora-Lakewood, CO",4060.0,"Food Servers, Nonrestaurant",406.0
35252,19740,35-9011,"Denver-Aurora-Lakewood, CO",4940.0,Dining Room and Cafeteria Attendants and Bartender Helpers,494.0
35253,19740,35-9021,"Denver-Aurora-Lakewood, CO",3780.0,Dishwashers,378.0
35254,19740,35-9031,"Denver-Aurora-Lakewood, CO",5420.0,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",542.0
35255,19740,35-9099,"Denver-Aurora-Lakewood, CO",1010.0,"Food Preparation and Serving Related Workers, All Other",101.0
35257,19740,37-1011,"Denver-Aurora-Lakewood, CO",1210.0,First-Line Supervisors of Housekeeping and Janitorial Workers,121.0
35258,19740,37-1012,"Denver-Aurora-Lakewood, CO",1310.0,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",131.0
35259,19740,37-2011,"Denver-Aurora-Lakewood, CO",20650.0,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2065.0
35260,19740,37-2012,"Denver-Aurora-Lakewood, CO",6780.0,Maids and Housekeeping Cleaners,678.0
35262,19740,37-2021,"Denver-Aurora-Lakewood, CO",390.0,Pest Control Workers,39.0
35263,19740,37-3011,"Denver-Aurora-Lakewood, CO",11140.0,Landscaping and Groundskeeping Workers,1114.0
35266,19740,37-3019,"Denver-Aurora-Lakewood, CO",80.0,"Grounds Maintenance Workers, All Other",8.0
35269,19740,39-1021,"Denver-Aurora-Lakewood, CO",2200.0,First-Line Supervisors of Personal Service Workers,220.0
35270,19740,39-2011,"Denver-Aurora-Lakewood, CO",100.0,Animal Trainers,10.0
35271,19740,39-2021,"Denver-Aurora-Lakewood, CO",2610.0,Nonfarm Animal Caretakers,261.0
35272,19740,39-3011,"Denver-Aurora-Lakewood, CO",750.0,Gaming Dealers,75.0
35273,19740,39-3019,"Denver-Aurora-Lakewood, CO",140.0,"Gaming Service Workers, All Other",14.0
35274,19740,39-3021,"Denver-Aurora-Lakewood, CO",120.0,Motion Picture Projectionists,12.0
35275,19740,39-3031,"Denver-Aurora-Lakewood, CO",1550.0,"Ushers, Lobby Attendants, and Ticket Takers",155.0
35276,19740,39-3091,"Denver-Aurora-Lakewood, CO",5610.0,Amusement and Recreation Attendants,561.0
35277,19740,39-3093,"Denver-Aurora-Lakewood, CO",110.0,"Locker Room, Coatroom, and Dressing Room Attendants",11.0
35279,19740,39-4011,"Denver-Aurora-Lakewood, CO",50.0,Embalmers,5.0
35280,19740,39-4021,"Denver-Aurora-Lakewood, CO",150.0,Funeral Attendants,15.0
35281,19740,39-4031,"Denver-Aurora-Lakewood, CO",80.0,"Morticians, Undertakers, and Funeral Directors",8.0
35283,19740,39-5012,"Denver-Aurora-Lakewood, CO",4620.0,"Hairdressers, Hairstylists, and Cosmetologists",462.0
35284,19740,39-5092,"Denver-Aurora-Lakewood, CO",1490.0,Manicurists and Pedicurists,149.0
35285,19740,39-5094,"Denver-Aurora-Lakewood, CO",650.0,Skincare Specialists,65.0
35286,19740,39-6011,"Denver-Aurora-Lakewood, CO",340.0,Baggage Porters and Bellhops,34.0
35287,19740,39-6012,"Denver-Aurora-Lakewood, CO",410.0,Concierges,41.0
35289,19740,39-9011,"Denver-Aurora-Lakewood, CO",5560.0,Childcare Workers,556.0
35290,19740,39-9021,"Denver-Aurora-Lakewood, CO",13210.0,Personal Care Aides,1321.0
35291,19740,39-9031,"Denver-Aurora-Lakewood, CO",5000.0,Fitness Trainers and Aerobics Instructors,500.0
35292,19740,39-9032,"Denver-Aurora-Lakewood, CO",3590.0,Recreation Workers,359.0
35293,19740,39-9041,"Denver-Aurora-Lakewood, CO",120.0,Residential Advisors,12.0
35295,19740,41-1011,"Denver-Aurora-Lakewood, CO",9820.0,First-Line Supervisors of Retail Sales Workers,982.0
35296,19740,41-1012,"Denver-Aurora-Lakewood, CO",3670.0,First-Line Supervisors of Non-Retail Sales Workers,367.0
35297,19740,41-2011,"Denver-Aurora-Lakewood, CO",30030.0,Cashiers,3003.0
35299,19740,41-2021,"Denver-Aurora-Lakewood, CO",7940.0,Counter and Rental Clerks,794.0
35300,19740,41-2022,"Denver-Aurora-Lakewood, CO",2070.0,Parts Salespersons,207.0
35301,19740,41-2031,"Denver-Aurora-Lakewood, CO",46530.0,Retail Salespersons,4653.0
35302,19740,41-3011,"Denver-Aurora-Lakewood, CO",1280.0,Advertising Sales Agents,128.0
35303,19740,41-3021,"Denver-Aurora-Lakewood, CO",4680.0,Insurance Sales Agents,468.0
35304,19740,41-3031,"Denver-Aurora-Lakewood, CO",8480.0,"Securities, Commodities, and Financial Services Sales Agents",848.0
35305,19740,41-3041,"Denver-Aurora-Lakewood, CO",1000.0,Travel Agents,100.0
35306,19740,41-3099,"Denver-Aurora-Lakewood, CO",18860.0,"Sales Representatives, Services, All Other",1886.0
35307,19740,41-4011,"Denver-Aurora-Lakewood, CO",3760.0,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",376.0
